CustomerID,Recency,Frequency,Monetary,RFM_Segment
15194.0,3,15,7616.53,3.0-15.0-7616.53
15195.0,3,1,3861.0,3.0-1.0-3861.0
15197.0,11,3,1079.6100000000001,11.0-3.0-1079.6100000000001
15198.0,92,2,193.64,92.0-2.0-193.64
15199.0,59,4,1268.7,59.0-4.0-1268.7
15201.0,87,5,1236.54,87.0-5.0-1236.54
15203.0,26,6,1827.8,26.0-6.0-1827.8
15204.0,357,1,316.58,357.0-1.0-316.58
15205.0,85,2,653.24,85.0-2.0-653.24
15206.0,10,4,420.29999999999995,10.0-4.0-420.29999999999995
15208.0,1,5,870.12,1.0-5.0-870.12
15210.0,225,1,331.18,225.0-1.0-331.18
15211.0,60,2,894.4100000000001,60.0-2.0-894.4100000000001
15212.0,241,1,101.8,241.0-1.0-101.8
15213.0,319,2,328.35,319.0-2.0-328.35
15214.0,2,8,1661.44,2.0-8.0-1661.44
15215.0,47,3,734.94,47.0-3.0-734.94
15216.0,88,1,96.6,88.0-1.0-96.6
15218.0,11,11,5756.89,11.0-11.0-5756.89
15219.0,176,1,305.75,176.0-1.0-305.75
15220.0,52,6,1778.96,52.0-6.0-1778.96
15221.0,366,1,403.25,366.0-1.0-403.25
15222.0,319,1,585.0,319.0-1.0-585.0
15223.0,226,2,755.75,226.0-2.0-755.75
15224.0,358,2,322.08,358.0-2.0-322.08
15225.0,234,1,409.40000000000003,234.0-1.0-409.40000000000003
15226.0,311,1,154.41,311.0-1.0-154.41
15227.0,37,5,1219.4,37.0-5.0-1219.4
15228.0,66,4,3386.71,66.0-4.0-3386.71
15230.0,239,2,429.6,239.0-2.0-429.6
15232.0,113,2,612.06,113.0-2.0-612.06
15234.0,277,1,197.0,277.0-1.0-197.0
15235.0,218,12,2247.51,218.0-12.0-2247.51
15236.0,299,1,321.05,299.0-1.0-321.05
15237.0,2,4,1412.32,2.0-4.0-1412.32
15238.0,29,3,1071.99,29.0-3.0-1071.99
15239.0,10,2,780.59,10.0-2.0-780.59
15240.0,45,5,1706.57,45.0-5.0-1706.57
15241.0,67,8,1756.44,67.0-8.0-1756.44
15243.0,74,1,316.68,74.0-1.0-316.68
15244.0,65,2,631.57,65.0-2.0-631.57
15245.0,134,3,2515.84,134.0-3.0-2515.84
15246.0,238,2,514.15,238.0-2.0-514.15
15247.0,122,1,356.0,122.0-1.0-356.0
15249.0,32,13,6688.46,32.0-13.0-6688.46
15251.0,9,11,10484.99,9.0-11.0-10484.99
15252.0,36,2,740.78,36.0-2.0-740.78
15253.0,16,5,918.1999999999999,16.0-5.0-918.1999999999999
15254.0,127,1,300.36,127.0-1.0-300.36
15255.0,67,1,890.85,67.0-1.0-890.85
15256.0,149,1,98.45,149.0-1.0-98.45
15257.0,283,1,317.15,283.0-1.0-317.15
15258.0,169,2,623.16,169.0-2.0-623.16
15260.0,100,7,1810.77,100.0-7.0-1810.77
15261.0,135,1,254.82,135.0-1.0-254.82
15262.0,324,1,178.95000000000002,324.0-1.0-178.95000000000002
15263.0,107,1,156.51,107.0-1.0-156.51
15264.0,64,1,393.74,64.0-1.0-393.74
15265.0,151,2,1506.1200000000001,151.0-2.0-1506.1200000000001
15266.0,338,1,119.3,338.0-1.0-119.3
15267.0,22,5,1717.36,22.0-5.0-1717.36
15269.0,24,1,408.8,24.0-1.0-408.8
15270.0,16,7,2379.49,16.0-7.0-2379.49
15271.0,7,15,2493.34,7.0-15.0-2493.34
15272.0,57,2,721.94,57.0-2.0-721.94
15274.0,4,2,716.57,4.0-2.0-716.57
15275.0,38,1,615.14,38.0-1.0-615.14
15276.0,66,1,128.63,66.0-1.0-128.63
15277.0,47,1,255.89999999999998,47.0-1.0-255.89999999999998
15279.0,355,1,290.51,355.0-1.0-290.51
15280.0,172,1,113.12,172.0-1.0-113.12
15281.0,59,9,2332.15,59.0-9.0-2332.15
15286.0,50,1,240.55,50.0-1.0-240.55
15287.0,22,2,486.69,22.0-2.0-486.69
15288.0,43,5,2306.52,43.0-5.0-2306.52
15289.0,29,3,939.78,29.0-3.0-939.78
15290.0,5,18,7943.22,5.0-18.0-7943.22
15291.0,26,15,4668.3,26.0-15.0-4668.3
15292.0,201,1,178.39,201.0-1.0-178.39
15296.0,51,6,3672.86,51.0-6.0-3672.86
15297.0,10,3,641.94,10.0-3.0-641.94
15298.0,2,12,4799.9,2.0-12.0-4799.9
15299.0,67,7,4507.01,67.0-7.0-4507.01
15300.0,64,1,496.44,64.0-1.0-496.44
15301.0,51,12,5049.95,51.0-12.0-5049.95
15303.0,290,1,574.02,290.0-1.0-574.02
15304.0,61,8,694.4000000000001,61.0-8.0-694.4000000000001
15306.0,64,3,1174.35,64.0-3.0-1174.35
15307.0,96,1,205.3,96.0-1.0-205.3
15308.0,274,1,310.47,274.0-1.0-310.47
15311.0,1,91,60632.75,1.0-91.0-60632.75
15312.0,75,4,924.85,75.0-4.0-924.85
15313.0,110,1,52.0,110.0-1.0-52.0
15314.0,199,1,327.97,199.0-1.0-327.97
15315.0,64,2,570.5,64.0-2.0-570.5
15316.0,327,1,165.0,327.0-1.0-165.0
15318.0,4,1,312.62,4.0-1.0-312.62
15319.0,284,1,204.5,284.0-1.0-204.5
15320.0,44,1,267.13,44.0-1.0-267.13
15321.0,71,3,2748.31,71.0-3.0-2748.31
15322.0,86,1,679.68,86.0-1.0-679.68
15325.0,104,1,161.74,104.0-1.0-161.74
15326.0,334,1,311.71,334.0-1.0-311.71
15327.0,53,1,208.75,53.0-1.0-208.75
15329.0,39,3,1049.7,39.0-3.0-1049.7
15330.0,32,2,714.96,32.0-2.0-714.96
15332.0,366,4,1661.06,366.0-4.0-1661.06
15333.0,208,1,1028.56,208.0-1.0-1028.56
15334.0,157,3,350.82,157.0-3.0-350.82
15335.0,54,1,170.22,54.0-1.0-170.22
15339.0,66,2,574.07,66.0-2.0-574.07
15341.0,81,1,2020.52,81.0-1.0-2020.52
15342.0,130,1,406.09,130.0-1.0-406.09
15343.0,87,1,364.5,87.0-1.0-364.5
15344.0,1,3,563.94,1.0-3.0-563.94
15345.0,46,1,393.54,46.0-1.0-393.54
15346.0,333,1,252.42000000000002,333.0-1.0-252.42000000000002
15347.0,366,1,201.60000000000002,366.0-1.0-201.60000000000002
15348.0,72,1,158.04,72.0-1.0-158.04
15349.0,158,2,463.90999999999997,158.0-2.0-463.90999999999997
15350.0,373,1,115.65,373.0-1.0-115.65
15351.0,12,7,1934.66,12.0-7.0-1934.66
15353.0,255,2,770.12,255.0-2.0-770.12
15355.0,29,2,277.05,29.0-2.0-277.05
15356.0,31,10,2718.03,31.0-10.0-2718.03
15358.0,5,22,8347.2,5.0-22.0-8347.2
15360.0,40,1,427.93,40.0-1.0-427.93
15361.0,362,1,418.92,362.0-1.0-418.92
15363.0,373,1,326.0,373.0-1.0-326.0
15364.0,96,2,913.19,96.0-2.0-913.19
15365.0,26,7,2314.32,26.0-7.0-2314.32
15366.0,75,2,602.51,75.0-2.0-602.51
15367.0,57,4,1877.59,57.0-4.0-1877.59
15368.0,21,1,446.94000000000005,21.0-1.0-446.94000000000005
15370.0,41,7,2386.05,41.0-7.0-2386.05
15372.0,137,1,2007.3999999999999,137.0-1.0-2007.3999999999999
15373.0,8,12,2415.91,8.0-12.0-2415.91
15374.0,129,1,168.0,129.0-1.0-168.0
15376.0,40,3,1221.56,40.0-3.0-1221.56
15379.0,169,7,3703.29,169.0-7.0-3703.29
15380.0,9,5,1690.2600000000002,9.0-5.0-1690.2600000000002
15381.0,214,2,596.85,214.0-2.0-596.85
15382.0,15,6,5955.71,15.0-6.0-5955.71
15384.0,170,2,642.41,170.0-2.0-642.41
15385.0,40,1,316.88,40.0-1.0-316.88
15386.0,186,1,394.14,186.0-1.0-394.14
15388.0,270,1,140.54,270.0-1.0-140.54
15389.0,172,1,500.0,172.0-1.0-500.0
15392.0,5,4,1535.53,5.0-4.0-1535.53
15393.0,16,2,231.86,16.0-2.0-231.86
15394.0,10,4,2183.54,10.0-4.0-2183.54
15395.0,326,1,107.45,326.0-1.0-107.45
15396.0,113,1,288.18,113.0-1.0-288.18
15397.0,290,1,94.0,290.0-1.0-94.0
15398.0,16,2,1345.53,16.0-2.0-1345.53
15399.0,1,3,815.77,1.0-3.0-815.77
15400.0,92,5,716.2,92.0-5.0-716.2
15402.0,149,2,626.77,149.0-2.0-626.77
15405.0,189,1,349.1,189.0-1.0-349.1
15406.0,31,2,510.71000000000004,31.0-2.0-510.71000000000004
15407.0,34,4,1046.74,34.0-4.0-1046.74
15408.0,264,1,267.18,264.0-1.0-267.18
15410.0,84,8,3450.84,84.0-8.0-3450.84
15411.0,26,4,1348.93,26.0-4.0-1348.93
15412.0,171,1,190.53,171.0-1.0-190.53
15414.0,10,3,774.9000000000001,10.0-3.0-774.9000000000001
15415.0,313,1,559.61,313.0-1.0-559.61
15416.0,65,4,3984.32,65.0-4.0-3984.32
15417.0,85,1,508.8,85.0-1.0-508.8
15419.0,25,1,135.86,25.0-1.0-135.86
15421.0,59,4,950.36,59.0-4.0-950.36
15422.0,323,2,97.7,323.0-2.0-97.7
15423.0,38,1,43.5,38.0-1.0-43.5
15424.0,254,2,383.34,254.0-2.0-383.34
15426.0,19,5,1404.07,19.0-5.0-1404.07
15427.0,33,3,1430.54,33.0-3.0-1430.54
15428.0,15,1,93.78,15.0-1.0-93.78
15429.0,27,2,397.35,27.0-2.0-397.35
15432.0,23,1,171.19,23.0-1.0-171.19
15433.0,214,2,533.3,214.0-2.0-533.3
15434.0,8,5,1041.48,8.0-5.0-1041.48
15435.0,22,1,149.29,22.0-1.0-149.29
15436.0,12,3,1067.75,12.0-3.0-1067.75
15437.0,262,1,200.16,262.0-1.0-200.16
15438.0,131,1,156.57999999999998,131.0-1.0-156.57999999999998
15440.0,55,3,383.68,55.0-3.0-383.68
15442.0,249,1,594.0,249.0-1.0-594.0
15443.0,2,7,3213.59,2.0-7.0-3213.59
15444.0,9,2,1411.21,9.0-2.0-1411.21
15445.0,264,1,113.5,264.0-1.0-113.5
15447.0,331,1,155.17,331.0-1.0-155.17
15448.0,313,1,494.64,313.0-1.0-494.64
15449.0,26,3,974.52,26.0-3.0-974.52
15450.0,30,1,429.84,30.0-1.0-429.84
15452.0,30,3,528.48,30.0-3.0-528.48
15453.0,2,7,1371.77,2.0-7.0-1371.77
15454.0,362,1,179.1,362.0-1.0-179.1
15456.0,283,3,434.59000000000003,283.0-3.0-434.59000000000003
15457.0,262,1,237.07,262.0-1.0-237.07
15458.0,25,1,161.64,25.0-1.0-161.64
15460.0,354,1,214.26,354.0-1.0-214.26
15462.0,94,3,234.6,94.0-3.0-234.6
15463.0,29,1,126.14,29.0-1.0-126.14
15464.0,338,1,1044.65,338.0-1.0-1044.65
15465.0,20,18,7354.62,20.0-18.0-7354.62
15466.0,85,1,334.53,85.0-1.0-334.53
15467.0,9,3,524.88,9.0-3.0-524.88
15468.0,51,2,467.51,51.0-2.0-467.51
15469.0,50,2,538.55,50.0-2.0-538.55
15471.0,2,1,454.48,2.0-1.0-454.48
15472.0,113,1,371.56,113.0-1.0-371.56
15473.0,14,7,1771.2,14.0-7.0-1771.2
15475.0,77,1,454.10999999999996,77.0-1.0-454.10999999999996
15478.0,40,2,1399.92,40.0-2.0-1399.92
15480.0,116,1,905.5,116.0-1.0-905.5
15482.0,16,12,10879.76,16.0-12.0-10879.76
15483.0,161,4,225.26,161.0-4.0-225.26
15484.0,1,4,3590.41,1.0-4.0-3590.41
15485.0,30,3,2564.5,30.0-3.0-2564.5
15488.0,93,1,91.32000000000001,93.0-1.0-91.32000000000001
15489.0,23,3,1134.28,23.0-3.0-1134.28
15491.0,95,6,3100.09,95.0-6.0-3100.09
15492.0,28,2,659.4599999999999,28.0-2.0-659.4599999999999
15493.0,33,5,1953.41,33.0-5.0-1953.41
15494.0,21,2,1280.58,21.0-2.0-1280.58
15497.0,18,2,1262.2,18.0-2.0-1262.2
15498.0,3,27,13316.4,3.0-27.0-13316.4
15500.0,8,4,1131.56,8.0-4.0-1131.56
15502.0,16,12,10384.93,16.0-12.0-10384.93
15503.0,363,1,141.04,363.0-1.0-141.04
15504.0,81,1,52.83,81.0-1.0-52.83
15505.0,53,5,3610.96,53.0-5.0-3610.96
15506.0,23,3,972.08,23.0-3.0-972.08
15507.0,172,1,475.86,172.0-1.0-475.86
15508.0,189,6,1000.27,189.0-6.0-1000.27
15510.0,331,1,250.0,331.0-1.0-250.0
15511.0,12,5,900.53,12.0-5.0-900.53
15512.0,156,2,121.0,156.0-2.0-121.0
15513.0,33,19,14758.220000000001,33.0-19.0-14758.220000000001
15514.0,12,11,4023.7200000000003,12.0-11.0-4023.7200000000003
15516.0,45,3,62.43,45.0-3.0-62.43
15517.0,233,1,267.03,233.0-1.0-267.03
15518.0,64,8,1921.55,64.0-8.0-1921.55
15520.0,2,1,343.5,2.0-1.0-343.5
15521.0,40,8,3000.2,40.0-8.0-3000.2
15522.0,33,2,397.99,33.0-2.0-397.99
15523.0,84,1,412.01000000000005,84.0-1.0-412.01000000000005
15524.0,25,1,440.0,25.0-1.0-440.0
15525.0,2,3,734.37,2.0-3.0-734.37
15526.0,33,2,148.44,33.0-2.0-148.44
15527.0,19,8,2428.53,19.0-8.0-2428.53
15528.0,254,1,229.33,254.0-1.0-229.33
15529.0,23,11,3962.6,23.0-11.0-3962.6
15530.0,22,4,1497.31,22.0-4.0-1497.31
15531.0,8,2,1972.39,8.0-2.0-1972.39
15532.0,25,4,1564.73,25.0-4.0-1564.73
15533.0,19,3,807.57,19.0-3.0-807.57
15535.0,173,4,502.9,173.0-4.0-502.9
15537.0,163,1,110.92,163.0-1.0-110.92
15539.0,7,1,538.46,7.0-1.0-538.46
15540.0,11,1,213.3,11.0-1.0-213.3
15541.0,114,1,85.13000000000001,114.0-1.0-85.13000000000001
15543.0,288,1,127.86,288.0-1.0-127.86
15544.0,9,9,3546.71,9.0-9.0-3546.71
15545.0,54,2,288.96999999999997,54.0-2.0-288.96999999999997
15547.0,7,14,4910.6,7.0-14.0-4910.6
15549.0,77,3,1681.46,77.0-3.0-1681.46
15550.0,4,4,575.63,4.0-4.0-575.63
15551.0,37,1,436.06,37.0-1.0-436.06
15552.0,217,1,90.12,217.0-1.0-90.12
15553.0,60,1,428.93,60.0-1.0-428.93
15554.0,278,1,217.2,278.0-1.0-217.2
15555.0,12,16,4794.86,12.0-16.0-4794.86
15556.0,24,1,279.77,24.0-1.0-279.77
15557.0,29,1,468.91,29.0-1.0-468.91
15561.0,12,4,800.59,12.0-4.0-800.59
15562.0,352,1,134.55,352.0-1.0-134.55
15563.0,22,4,1400.44,22.0-4.0-1400.44
15565.0,50,2,173.16,50.0-2.0-173.16
15567.0,19,1,186.01,19.0-1.0-186.01
15568.0,3,3,758.29,3.0-3.0-758.29
15569.0,104,5,1375.71,104.0-5.0-1375.71
15570.0,7,12,4148.82,7.0-12.0-4148.82
15571.0,12,4,650.4300000000001,12.0-4.0-650.4300000000001
15572.0,5,7,2533.42,5.0-7.0-2533.42
15573.0,32,2,591.1899999999999,32.0-2.0-591.1899999999999
15574.0,178,4,675.64,178.0-4.0-675.64
15576.0,38,1,921.37,38.0-1.0-921.37
15577.0,151,3,258.88,151.0-3.0-258.88
15578.0,162,1,127.1,162.0-1.0-127.1
15579.0,69,2,327.6,69.0-2.0-327.6
15581.0,121,13,3675.77,121.0-13.0-3675.77
15582.0,25,3,682.9100000000001,25.0-3.0-682.9100000000001
15584.0,24,4,720.86,24.0-4.0-720.86
15585.0,177,1,455.3,177.0-1.0-455.3
15587.0,50,4,913.6800000000001,50.0-4.0-913.6800000000001
15589.0,256,3,478.53000000000003,256.0-3.0-478.53000000000003
15592.0,47,1,388.58,47.0-1.0-388.58
15593.0,71,1,199.8,71.0-1.0-199.8
15594.0,16,5,1771.78,16.0-5.0-1771.78
15596.0,101,5,1406.59,101.0-5.0-1406.59
15597.0,35,1,324.57,35.0-1.0-324.57
15598.0,53,1,240.68,53.0-1.0-240.68
15599.0,27,2,761.74,27.0-2.0-761.74
15601.0,11,14,6776.56,11.0-14.0-6776.56
15602.0,8,9,1297.8700000000001,8.0-9.0-1297.8700000000001
15603.0,79,1,48.480000000000004,79.0-1.0-48.480000000000004
15604.0,52,1,216.39,52.0-1.0-216.39
15605.0,36,5,1198.23,36.0-5.0-1198.23
15606.0,61,9,2920.16,61.0-9.0-2920.16
15607.0,337,1,104.76,337.0-1.0-104.76
15608.0,28,4,1093.68,28.0-4.0-1093.68
15609.0,184,1,298.48,184.0-1.0-298.48
15610.0,52,1,112.46000000000001,52.0-1.0-112.46000000000001
15611.0,10,13,1591.45,10.0-13.0-1591.45
15612.0,36,2,195.15,36.0-2.0-195.15
15615.0,10,23,10399.74,10.0-23.0-10399.74
15618.0,33,4,776.851,33.0-4.0-776.851
15619.0,11,1,336.40000000000003,11.0-1.0-336.40000000000003
15620.0,57,3,1553.18,57.0-3.0-1553.18
15621.0,4,4,1293.03,4.0-4.0-1293.03
15622.0,43,9,3709.56,43.0-9.0-3709.56
15623.0,141,1,301.03,141.0-1.0-301.03
15624.0,117,4,588.13,117.0-4.0-588.13
15625.0,104,4,1534.26,104.0-4.0-1534.26
15626.0,75,2,675.8,75.0-2.0-675.8
15628.0,5,9,2870.2400000000002,5.0-9.0-2870.2400000000002
15630.0,45,2,1186.35,45.0-2.0-1186.35
15632.0,16,8,3285.31,16.0-8.0-3285.31
15634.0,17,1,243.55,17.0-1.0-243.55
15636.0,90,2,724.76,90.0-2.0-724.76
15637.0,53,1,223.36,53.0-1.0-223.36
15639.0,134,1,425.32,134.0-1.0-425.32
15640.0,4,15,12416.11,4.0-15.0-12416.11
15641.0,105,4,1887.2,105.0-4.0-1887.2
15643.0,192,3,664.0,192.0-3.0-664.0
15644.0,166,4,803.54,166.0-4.0-803.54
15645.0,19,1,612.01,19.0-1.0-612.01
15646.0,158,3,447.64000000000004,158.0-3.0-447.64000000000004
15648.0,204,2,639.5,204.0-2.0-639.5
15649.0,336,2,816.0,336.0-2.0-816.0
15651.0,37,3,646.3,37.0-3.0-646.3
15652.0,91,1,337.74,91.0-1.0-337.74
15653.0,93,2,877.4399999999999,93.0-2.0-877.4399999999999
15654.0,9,2,922.53,9.0-2.0-922.53
15655.0,243,1,560.67,243.0-1.0-560.67
15656.0,45,4,748.5,45.0-4.0-748.5
15657.0,23,1,30.0,23.0-1.0-30.0
15658.0,190,5,1024.1000000000001,190.0-5.0-1024.1000000000001
15659.0,44,1,306.45,44.0-1.0-306.45
15660.0,25,9,1600.86,25.0-9.0-1600.86
15661.0,317,2,309.8,317.0-2.0-309.8
15663.0,106,1,138.14,106.0-1.0-138.14
15664.0,51,1,386.43,51.0-1.0-386.43
15665.0,168,2,2222.21,168.0-2.0-2222.21
15667.0,40,1,301.32,40.0-1.0-301.32
15668.0,218,1,76.32000000000001,218.0-1.0-76.32000000000001
15669.0,40,4,684.34,40.0-4.0-684.34
15670.0,297,1,173.05,297.0-1.0-173.05
15671.0,19,7,2657.13,19.0-7.0-2657.13
15673.0,88,4,2726.23,88.0-4.0-2726.23
15674.0,73,5,2446.6,73.0-5.0-2446.6
15675.0,81,3,323.69,81.0-3.0-323.69
15676.0,19,3,3435.76,19.0-3.0-3435.76
15677.0,49,1,657.23,49.0-1.0-657.23
15678.0,53,1,352.7,53.0-1.0-352.7
15679.0,24,4,781.28,24.0-4.0-781.28
15680.0,9,3,1333.68,9.0-3.0-1333.68
15681.0,25,5,1426.16,25.0-5.0-1426.16
15683.0,117,1,193.75,117.0-1.0-193.75
15687.0,9,9,2993.1,9.0-9.0-2993.1
15689.0,120,2,254.1,120.0-2.0-254.1
15690.0,4,2,239.76,4.0-2.0-239.76
15691.0,252,1,136.8,252.0-1.0-136.8
15692.0,28,1,191.04,28.0-1.0-191.04
15694.0,1,14,6479.4,1.0-14.0-6479.4
15695.0,267,2,409.98,267.0-2.0-409.98
15696.0,33,8,2711.11,33.0-8.0-2711.11
15699.0,18,1,309.65,18.0-1.0-309.65
15700.0,172,2,696.68,172.0-2.0-696.68
15701.0,2,4,1529.0,2.0-4.0-1529.0
15703.0,265,1,211.5,265.0-1.0-211.5
15704.0,140,4,2293.62,140.0-4.0-2293.62
15705.0,201,1,143.1,201.0-1.0-143.1
15706.0,64,4,1060.56,64.0-4.0-1060.56
15707.0,35,4,916.98,35.0-4.0-916.98
15708.0,41,7,3235.25,41.0-7.0-3235.25
15709.0,284,1,133.25,284.0-1.0-133.25
15712.0,9,5,1072.3600000000001,9.0-5.0-1072.3600000000001
15713.0,143,2,356.7,143.0-2.0-356.7
15714.0,12,2,330.03000000000003,12.0-2.0-330.03000000000003
15716.0,146,4,1101.1100000000001,146.0-4.0-1101.1100000000001
15717.0,234,1,150.3,234.0-1.0-150.3
15719.0,33,13,5030.07,33.0-13.0-5030.07
15720.0,24,1,598.73,24.0-1.0-598.73
15721.0,12,1,471.40000000000003,12.0-1.0-471.40000000000003
15722.0,36,5,2211.21,36.0-5.0-2211.21
15723.0,365,1,190.7,365.0-1.0-190.7
15724.0,201,2,218.25,201.0-2.0-218.25
15725.0,15,1,415.25,15.0-1.0-415.25
15727.0,17,7,5159.06,17.0-7.0-5159.06
15729.0,213,1,85.0,213.0-1.0-85.0
15730.0,66,3,1120.88,66.0-3.0-1120.88
15732.0,212,2,294.12,212.0-2.0-294.12
15733.0,283,1,162.3,283.0-1.0-162.3
15734.0,115,2,1339.45,115.0-2.0-1339.45
15737.0,15,8,1188.1200000000001,15.0-8.0-1188.1200000000001
15738.0,19,16,4812.42,19.0-16.0-4812.42
15739.0,66,1,449.12,66.0-1.0-449.12
15740.0,49,1,154.88,49.0-1.0-154.88
15743.0,16,4,775.96,16.0-4.0-775.96
15744.0,78,1,34.8,78.0-1.0-34.8
15745.0,19,4,1094.59,19.0-4.0-1094.59
15746.0,134,1,196.88,134.0-1.0-196.88
15747.0,13,3,946.64,13.0-3.0-946.64
15748.0,40,1,144.36,40.0-1.0-144.36
15749.0,235,3,44534.3,235.0-3.0-44534.3
15750.0,3,8,2463.05,3.0-8.0-2463.05
15752.0,40,7,2626.6,40.0-7.0-2626.6
15753.0,305,1,79.2,305.0-1.0-79.2
15754.0,51,3,458.57,51.0-3.0-458.57
15755.0,10,6,2364.25,10.0-6.0-2364.25
15756.0,61,4,528.01,61.0-4.0-528.01
15757.0,66,2,714.42,66.0-2.0-714.42
15758.0,25,1,205.25,25.0-1.0-205.25
15759.0,218,3,253.04,218.0-3.0-253.04
15762.0,65,2,583.75,65.0-2.0-583.75
15763.0,32,2,1086.92,32.0-2.0-1086.92
15764.0,88,6,3279.97,88.0-6.0-3279.97
15766.0,64,1,315.06,64.0-1.0-315.06
15768.0,116,3,621.8299999999999,116.0-3.0-621.8299999999999
15769.0,7,26,56252.72,7.0-26.0-56252.72
15773.0,6,1,635.6800000000001,6.0-1.0-635.6800000000001
15774.0,69,1,270.8,69.0-1.0-270.8
15775.0,245,1,104.9,245.0-1.0-104.9
15776.0,133,1,241.62,133.0-1.0-241.62
15777.0,241,4,1047.11,241.0-4.0-1047.11
15780.0,184,3,475.28000000000003,184.0-3.0-475.28000000000003
15781.0,25,3,345.46,25.0-3.0-345.46
15782.0,10,3,2614.7400000000002,10.0-3.0-2614.7400000000002
15783.0,11,1,246.3,11.0-1.0-246.3
15785.0,33,5,2328.9700000000003,33.0-5.0-2328.9700000000003
15786.0,46,3,4919.0,46.0-3.0-4919.0
15787.0,26,3,933.26,26.0-3.0-933.26
15789.0,358,1,351.3,358.0-1.0-351.3
15790.0,10,1,218.75,10.0-1.0-218.75
15791.0,44,2,1612.69,44.0-2.0-1612.69
15793.0,15,3,965.61,15.0-3.0-965.61
15795.0,150,1,610.01,150.0-1.0-610.01
15796.0,1,8,2708.61,1.0-8.0-2708.61
15797.0,113,4,2207.4,113.0-4.0-2207.4
15799.0,76,3,884.14,76.0-3.0-884.14
15800.0,107,2,696.89,107.0-2.0-696.89
15801.0,46,3,1063.95,46.0-3.0-1063.95
15802.0,143,1,451.42,143.0-1.0-451.42
15803.0,51,1,415.82000000000005,51.0-1.0-415.82000000000005
15804.0,1,13,4206.39,1.0-13.0-4206.39
15805.0,23,17,5488.18,23.0-17.0-5488.18
15806.0,46,3,784.58,46.0-3.0-784.58
15807.0,50,3,903.9,50.0-3.0-903.9
15808.0,306,4,3651.27,306.0-4.0-3651.27
15809.0,36,5,515.77,36.0-5.0-515.77
15810.0,79,4,1391.98,79.0-4.0-1391.98
15811.0,22,6,2218.62,22.0-6.0-2218.62
15812.0,107,5,1801.14,107.0-5.0-1801.14
15813.0,208,2,1303.9099999999999,208.0-2.0-1303.9099999999999
15814.0,17,4,1945.33,17.0-4.0-1945.33
15815.0,64,5,2100.6,64.0-5.0-2100.6
15819.0,49,4,1905.45,49.0-4.0-1905.45
15820.0,320,1,206.98,320.0-1.0-206.98
15821.0,44,2,570.96,44.0-2.0-570.96
15822.0,3,2,885.47,3.0-2.0-885.47
15823.0,372,1,15.0,372.0-1.0-15.0
15825.0,172,1,532.94,172.0-1.0-532.94
15826.0,56,3,1654.31,56.0-3.0-1654.31
15827.0,73,14,1836.0900000000001,73.0-14.0-1836.0900000000001
15829.0,99,2,636.14,99.0-2.0-636.14
15830.0,38,1,576.0,38.0-1.0-576.0
15831.0,58,3,794.64,58.0-3.0-794.64
15832.0,254,1,836.79,254.0-1.0-836.79
15834.0,70,4,2225.15,70.0-4.0-2225.15
15835.0,44,4,954.09,44.0-4.0-954.09
15836.0,50,1,137.37,50.0-1.0-137.37
15837.0,65,1,391.98,65.0-1.0-391.98
15838.0,11,19,33643.08,11.0-19.0-33643.08
15839.0,33,3,1048.49,33.0-3.0-1048.49
15840.0,59,2,355.56,59.0-2.0-355.56
15841.0,73,4,1224.06,73.0-4.0-1224.06
15843.0,304,1,118.95000000000002,304.0-1.0-118.95000000000002
15844.0,46,1,130.73999999999998,46.0-1.0-130.73999999999998
15845.0,18,8,3711.77,18.0-8.0-3711.77
15847.0,38,2,389.27,38.0-2.0-389.27
15850.0,19,2,234.88,19.0-2.0-234.88
15852.0,187,2,160.71,187.0-2.0-160.71
15853.0,52,1,110.8,52.0-1.0-110.8
15854.0,4,12,2969.12,4.0-12.0-2969.12
15855.0,137,5,712.24,137.0-5.0-712.24
15856.0,4,27,16143.64,4.0-27.0-16143.64
15857.0,19,1,297.0,19.0-1.0-297.0
15858.0,16,5,1427.57,16.0-5.0-1427.57
15860.0,41,8,965.16,41.0-8.0-965.16
15861.0,12,8,3146.92,12.0-8.0-3146.92
15862.0,8,4,832.88,8.0-4.0-832.88
15863.0,26,2,68.84,26.0-2.0-68.84
15864.0,22,6,1936.3200000000002,22.0-6.0-1936.3200000000002
15865.0,41,3,895.13,41.0-3.0-895.13
15866.0,101,1,211.89,101.0-1.0-211.89
15867.0,5,15,3810.14,5.0-15.0-3810.14
15869.0,277,2,149.64,277.0-2.0-149.64
15870.0,33,1,351.44,33.0-1.0-351.44
15872.0,15,2,316.25,15.0-2.0-316.25
15874.0,64,7,4405.88,64.0-7.0-4405.88
15877.0,2,2,490.33,2.0-2.0-490.33
15880.0,369,1,329.03000000000003,369.0-1.0-329.03000000000003
15881.0,312,5,501.39000000000004,312.0-5.0-501.39000000000004
15882.0,199,4,516.36,199.0-4.0-516.36
15883.0,2,2,396.48,2.0-2.0-396.48
15885.0,93,3,379.35,93.0-3.0-379.35
15886.0,60,1,181.09,60.0-1.0-181.09
15888.0,81,1,168.31,81.0-1.0-168.31
15889.0,157,2,420.07,157.0-2.0-420.07
15891.0,227,1,511.68,227.0-1.0-511.68
15894.0,253,2,258.25,253.0-2.0-258.25
15895.0,150,1,179.17,150.0-1.0-179.17
15897.0,194,2,208.59,194.0-2.0-208.59
